id,IATA,Airport,latitude,longitude,city,hiking,food,nightlife,cost,weather,safety,culture,shopping,beaches,family,romance,adventure,history,arts,parks,walkability,public_transit,cleanliness,outdoors,quiet,trendy,affordability,english_friendly
95673893,CTA,Catania Fontanarossa,37.4672543,15.0657496,Catania Fontanarossa,7,7,10,7,1,3,8,10,1,1,4,9,4,4,8,2,9,5,3,8,9,3,8
129053727,CTB,Cut Bank,48.633333,-112.333333,Cut Bank,5,6,10,2,2,1,9,6,2,7,2,4,10,7,2,10,8,7,4,1,4,5,1
128668101,CTC,Catamarca,-28.448333,-65.779722,Catamarca,5,8,6,10,10,5,9,6,3,5,6,5,7,4,8,6,3,8,2,3,3,1,6
129057338,CTD,Chitre,7.966667,-80.433333,Chitre,9,8,5,4,3,3,3,3,6,10,4,8,10,4,10,2,2,4,2,9,2,7,1
129052788,CTE,Carti,8.833333,-80.833333,Carti,7,5,1,8,6,4,1,7,10,5,4,10,8,3,6,4,6,7,6,5,10,5,5
129057861,CTF,Coatepeque,14.766667,-91.916667,Coatepeque,3,5,6,10,10,6,6,8,10,3,5,10,8,6,7,4,4,3,3,5,5,10,1
95673470,CTG,Cartagena,10.446667,-75.510833,Cartagena,2,10,10,5,5,10,5,3,3,10,2,9,10,3,2,7,2,2,9,2,9,2,3
129056696,CTH,Coatesville,39.983333,-75.833333,Coatesville,7,3,10,2,5,1,7,6,6,2,3,8,3,1,10,6,5,1,1,3,9,4,3
129055471,CTI,Cuito Cuanavale,-15.166667,19.166667,Cuito Cuanavale,1,8,7,2,3,2,5,9,6,7,2,5,7,3,3,7,10,6,8,6,7,8,6
129053162,CTK,Canton,43.3,-96.583333,Canton,10,5,8,8,6,1,2,8,1,10,2,9,2,9,8,2,10,6,8,1,10,9,9
128667523,CTL,Charleville,-26.413333,146.26,Charleville,8,10,1,8,6,6,8,2,8,3,9,1,2,3,4,10,7,6,3,6,10,10,3
128668343,CTM,Chetumal,18.504667,-88.326847,Chetumal,3,3,8,10,3,4,7,8,1,1,9,3,3,2,5,9,3,1,9,5,3,2,1
129052898,CTN,Cooktown,-15.443333,145.183333,Cooktown,4,5,7,7,2,7,2,4,1,3,4,3,1,1,10,2,6,9,1,6,1,5,5
129056762,CTO,Calverton,38.633333,-77.683333,Calverton,5,4,3,8,3,10,7,2,10,4,10,4,6,2,1,3,2,3,1,1,7,10,4
129054874,CTP,Carutapera,-1.25,-46.016667,Carutapera,8,2,7,4,8,8,6,3,9,6,2,6,1,5,9,9,9,10,8,8,8,6,3
129055842,CTQ,Santa Vitoria,-18.85,-50.1,Santa Vitoria,10,6,2,7,2,1,9,2,5,2,7,3,3,2,4,2,7,6,6,10,8,4,2
129054646,CTR,Cattle Creek,-17.583333,131,Cattle Creek,4,2,8,9,2,10,1,3,3,5,1,10,6,2,2,10,5,2,1,1,8,7,4
128668447,CTS,Sapporo Chitose,42.795833,141.669167,Sapporo Chitose,3,9,2,10,6,7,6,4,3,3,10,9,6,3,1,3,3,6,10,7,10,9,7
129057860,CTT,Le Castellet,43.25,5.783333,Le Castellet,9,8,3,3,4,4,1,6,8,2,6,9,9,2,6,9,2,3,3,1,3,7,6
128668393,CTU,Chengdu Shuangliu International,30.578611,103.947222,Chengdu Shuangliu International,3,6,8,4,9,3,5,10,2,4,6,9,9,6,8,2,1,8,10,5,2,1,6
129053726,CTW,Cottonwood,34.731625,-112.036832,Cottonwood,10,7,7,1,8,4,9,9,1,3,5,3,7,7,10,4,9,8,5,9,4,6,10
129057337,CTX,Cortland,42.6,-76.183333,Cortland,8,7,8,3,10,5,6,2,7,6,3,3,7,3,8,5,9,2,8,10,10,7,10
129052787,CTY,Cross City,29.633333,-83.116667,Cross City,5,8,2,9,9,9,2,6,10,2,2,1,9,3,7,8,5,6,6,3,3,4,3
129056695,CTZ,Clinton,34.976845,-78.362217,Clinton,5,3,7,5,4,10,9,7,2,2,6,2,4,7,2,1,9,8,6,8,9,4,3
129054873,CUA,Ciudad Constitucion,25.050419,-111.611643,Ciudad Constitucion,2,1,4,7,5,5,6,8,10,6,6,2,6,8,4,1,1,5,5,8,6,9,7
129055470,CUB,Columbia Owens Field,33.97071,-80.99565,Columbia Owens Field,5,1,9,7,1,2,6,9,5,4,3,4,5,7,6,1,10,10,9,3,2,4,1
95673626,CUC,Cucuta,7.93,-72.509444,Cucuta,3,9,2,9,6,3,7,9,2,3,8,6,5,2,4,1,4,4,4,7,3,8,2
129056761,CUD,Caloundra,-26.8,153.15,Caloundra,10,5,10,8,8,10,7,4,10,1,3,3,1,5,4,3,1,7,5,7,10,9,4
95673937,CUE,Cuenca,-2.866667,-78.983333,Cuenca,9,7,7,10,9,5,8,10,9,10,7,3,8,5,4,7,3,10,4,10,9,8,6
95673581,CUF,Cuneo Levaldigi,44.545585,7.62125,Cuneo Levaldigi,4,6,2,7,10,2,2,2,10,4,10,1,8,1,4,5,5,9,6,4,5,4,8
129052351,CUG,Cudal,-32,151,Cudal,10,9,7,9,9,5,7,8,1,1,1,8,2,1,3,8,3,1,2,2,6,6,6
129055841,CUH,Cushing,35.94979,-96.77308,Cushing,6,7,9,1,8,1,9,3,7,6,3,8,2,2,10,10,7,10,6,3,4,2,8
129054645,CUI,Currillo,4.666667,-72,Currillo,7,9,8,9,1,7,2,2,4,2,1,6,4,1,3,8,7,6,9,8,7,9,8
129057859,CUJ,Culion,11.833333,120,Culion,1,4,6,2,6,5,7,1,2,3,1,4,6,2,7,3,9,7,6,2,4,3,6
129055530,CUK,Caye Caulker,17.7347,-88.0325,Caye Caulker,4,7,6,2,6,2,5,9,7,6,8,6,2,9,3,1,7,7,7,3,2,2,8
95673686,CUL,Culiacan,24.764444,-107.474168,Culiacan,4,7,2,3,9,1,2,7,5,2,6,4,8,9,3,1,10,3,3,7,8,5,1
129051944,CUM,Cumana,10.451983,-64.134192,Cumana,9,6,6,9,10,3,2,6,8,2,3,1,5,2,10,2,4,2,5,3,8,4,2
95673718,CUN,Cancun,21.033333,-86.866667,Cancun,8,10,4,9,1,5,5,3,10,10,8,8,1,8,4,1,7,7,1,1,10,5,2
129053725,CUO,Caruru,1.033333,-71.233333,Caruru,9,5,9,6,1,7,1,3,1,10,3,7,1,10,8,8,3,5,1,2,1,7,2
129055671,CUP,Carupano,10.658889,-63.2625,Carupano,2,8,5,2,2,2,7,8,6,1,10,6,10,3,6,7,7,8,2,2,1,7,6
128668145,CUQ,Coen,-13.763889,143.113333,Coen,1,5,4,10,6,3,4,9,4,8,10,6,8,9,9,2,7,4,6,4,10,4,4
99539651,CUR,Curacao,12.188657820281,-68.9609709328799,Curacao,4,2,6,2,4,8,3,7,1,4,8,4,4,6,7,6,1,2,10,5,4,3,7
129054872,CUS,Columbus,31.833333,-107.633333,Columbus,2,7,1,6,4,3,3,10,5,3,5,10,3,6,6,6,7,10,10,4,1,5,2
129055469,CUT,Cutral,-38.9,-69,Cutral,9,9,1,5,2,1,10,3,2,7,5,5,2,7,8,2,3,5,2,9,2,4,6
128668017,CUU,Chihuahua,28.702778,-105.964444,Chihuahua,2,3,3,5,2,7,2,8,9,2,5,4,6,8,1,1,2,3,8,4,8,2,8
129053160,CUV,Casigua,11.066667,-70.95,Casigua,7,9,4,9,3,8,8,5,8,4,7,5,2,6,7,4,9,4,9,4,4,10,5
129056760,CUW,Cube Cove,57.941667,-134.75,Cube Cove,1,2,6,2,10,5,1,3,1,8,9,10,4,4,3,9,10,7,2,2,7,2,6
129056694,CUX,Corpus Christi Cuddihy Field,27.75,-97.336111,Corpus Christi Cuddihy Field,3,4,9,8,9,1,9,4,4,1,7,4,8,7,3,8,9,6,6,1,10,8,4
129052352,CUY,Cue,-27.45,117.916667,Cue,1,3,4,7,9,10,6,10,6,7,7,1,5,3,10,7,6,9,7,6,3,5,5
95673897,CUZ,Cuzco,-13.529444,-71.959722,Cuzco,5,4,2,3,10,5,1,1,3,5,10,5,5,7,5,7,1,7,8,9,9,9,6
129052786,CVA,Pittsburgh Civic Ar Heli,40.496667,-80.235833,Pittsburgh Civic Ar Heli,2,9,1,4,6,7,10,7,1,2,4,3,9,5,5,2,3,2,3,6,4,3,5
129052350,CVB,Chungribu,-4.8,144.7,Chungribu,6,9,9,2,2,4,5,3,7,8,7,5,7,8,4,10,1,5,1,7,1,5,8
129053161,CVC,Cleve,-33.7,136.5,Cleve,1,7,10,5,9,7,1,8,10,9,4,10,1,2,7,10,7,9,9,8,3,1,2
129055840,CVE,Covenas,9.4,-75.733333,Covenas,10,3,10,5,5,6,2,9,1,10,6,8,4,6,4,7,4,5,5,8,10,3,6
129054644,CVF,Courchevel,45.396667,6.634722,Courchevel,7,8,6,2,10,5,9,8,9,2,1,8,3,3,9,9,1,5,6,9,9,9,10
95673906,CVG,Cincinnati Northern Kentucky,39.047778,-84.668611,Cincinnati Northern Kentucky,7,1,8,7,6,8,3,5,6,5,5,8,10,8,2,9,5,10,7,9,8,10,6
129057858,CVH,Caviahue,-37.916667,-71,Caviahue,1,2,10,7,4,10,4,4,7,5,8,8,2,7,10,2,10,3,2,7,1,9,1
129053724,CVI,Caleta Olivia,-46.416667,-67.416667,Caleta Olivia,1,7,2,2,3,8,7,7,1,10,7,5,7,8,5,8,9,10,2,8,6,8,8
129054663,CVJ,Cuernavaca,18.835,-99.262222,Cuernavaca,9,2,1,5,4,8,4,2,7,9,7,1,10,4,3,7,5,6,2,4,2,6,6
129057335,CVL,Cape Vogel,-9.466667,150.5,Cape Vogel,8,4,2,3,2,10,6,2,5,9,8,2,9,4,6,10,8,10,4,2,7,8,4
128667288,CVM,Ciudad Victoria,23.713889,-98.965278,Ciudad Victoria,4,8,7,1,4,1,10,9,9,5,8,6,6,9,3,9,4,3,1,4,8,9,10
104120343,CVN,Clovis Municipal,34.427302,-103.079224,Clovis Municipal,3,9,2,8,9,4,7,2,3,2,9,5,9,3,10,5,8,4,7,7,7,8,3
129052785,CVO,Corvallis,44.49798,-123.28798,Corvallis,3,3,2,5,1,9,9,9,1,7,5,2,7,2,10,3,7,9,6,2,10,9,9
129054206,CVQ,Carnarvon,-24.88,113.666667,Carnarvon,8,1,1,9,3,4,8,8,6,6,3,9,9,9,9,9,1,5,4,10,6,5,7
129056693,CVR,Culver City,41.216667,-86.416667,Culver City,5,4,3,6,7,8,7,8,9,8,1,6,2,1,6,9,10,6,8,1,9,2,3
129054871,CVS,Clovis Cannon AFB,34.383889,-103.316667,Clovis Cannon AFB,2,5,6,6,5,7,3,7,6,10,8,8,3,6,1,5,9,3,1,1,10,9,8
129053229,CVU,Corvo Island,39.6707036692576,-31.113280240075,Corvo Island,8,10,3,7,9,4,4,8,8,2,6,4,10,10,6,3,2,6,5,9,7,7,5
95674294,CWA,Wausau Central Wisconsin,44.782222,-89.659167,Wausau Central Wisconsin,1,6,1,10,9,10,6,4,7,7,5,7,8,1,4,3,4,8,5,1,7,1,2
95673436,CWB,Curitiba,-25.526667,-49.177778,Curitiba,4,9,1,3,1,9,5,2,7,7,6,6,1,6,10,2,10,8,3,4,6,3,7
128668394,CWC,Chernivtsi,48.266667,25.966667,Chernivtsi,2,7,10,6,4,10,9,4,7,3,3,6,7,7,6,2,10,5,1,5,2,8,1
129055468,CWG,Callaway Gardens,32.840278,-84.8825,Callaway Gardens,2,4,6,4,8,6,5,5,4,9,1,8,4,7,5,3,9,3,3,4,9,8,9
129056759,CWI,Clinton,41.829444,-90.331944,Clinton,6,10,9,1,1,3,3,1,5,3,4,5,1,4,9,2,7,4,1,6,1,10,3
152712073,CWJ,Washan,23.273889,99.373611,Washan,6,2,7,8,4,3,5,4,3,8,9,4,9,8,6,8,9,9,10,2,9,8,2
218526607,CWK,Chitrakoot,25.1687961500651,80.9347186426174,Chitrakoot,5,4,8,8,3,10,9,6,6,7,7,9,8,9,5,2,7,3,9,4,6,3,6
95673795,CWL,Cardiff,51.3977068,-3.3462304,Cardiff,3,1,8,4,9,2,8,4,1,9,2,10,3,2,3,9,2,1,3,10,8,3,6
129052349,CWO,Mineral Wells Ft Wolter AAF,32.8,-98.116667,Mineral Wells Ft Wolter AAF,8,2,6,8,7,7,5,8,9,5,4,7,6,10,9,1,6,10,8,3,9,6,2
129055839,CWP,Campbellpore,33.766667,72.433333,Campbellpore,1,6,5,6,4,10,7,2,9,5,3,3,5,2,8,10,4,6,2,1,6,8,8
129054643,CWR,Cowarie,-27.716667,138.333333,Cowarie,1,5,2,6,10,1,3,7,5,5,7,8,2,7,1,9,8,1,5,3,8,5,10
129057857,CWS,Center Island,48.4903679667187,-122.831011196769,Center Island,3,7,3,6,4,10,6,10,4,7,5,5,2,8,1,2,4,2,9,4,6,1,6
129053159,CWT,Cowra,-33.855,148.646667,Cowra,1,2,3,3,4,8,5,7,7,2,6,3,6,7,2,8,3,6,10,9,6,2,8
129053723,CWW,Corowa,-35.966667,146.35,Corowa,10,3,5,3,2,4,2,2,1,8,1,9,8,7,1,3,5,4,3,1,7,6,1
129057334,CXA,Caicara De Oro,7.533333,-66.15,Caicara De Oro,8,8,2,9,7,5,8,2,3,5,3,8,5,10,10,1,8,6,6,9,1,5,1
128668342,CXB,Cox's Bazar,21.45,91.966667,Cox's Bazar,10,3,10,8,1,8,1,4,9,4,7,6,9,2,1,9,10,3,8,2,2,7,2
129052784,CXC,Chitina,61.583333,-144.427778,Chitina,7,8,10,10,9,7,3,3,5,8,3,6,3,5,5,10,1,4,2,7,10,5,4
129056692,CXF,Coldfoot,67.266667,-150.166667,Coldfoot,4,6,8,2,3,8,4,3,5,1,6,10,10,4,6,3,3,8,7,9,4,4,2
128667594,CXH,Vancouver Coal Harbour,49.29017,-123.117541,Vancouver Coal Harbour,9,7,1,8,10,9,5,4,6,3,2,7,10,3,4,6,6,7,1,6,6,9,6
128668395,CXI,Cassidy International,1.986111,-157.349722,Cassidy International,10,7,2,10,8,8,3,2,3,4,5,10,3,3,9,8,3,9,5,10,1,8,8
95673478,CXJ,Caxias Do Sul,-29.196677,-51.186848,Caxias Do Sul,5,8,8,2,2,5,10,1,4,2,10,4,7,3,2,9,6,5,4,3,2,6,5
129054870,CXL,Calexico,32.666667,-115.516667,Calexico,5,9,9,7,1,3,9,7,7,5,2,10,8,4,4,7,3,10,6,5,3,10,6
129055467,CXN,Candala,11.5,49.916667,Candala,9,10,9,8,3,5,7,3,2,7,1,9,7,9,3,4,9,10,8,8,8,7,9
129053158,CXO,Conroe,30.35188,-95.41466,Conroe,3,5,8,2,9,7,2,3,9,10,4,6,4,5,7,1,10,5,3,6,5,9,2
95674305,CXP,Cilacap,-7.733333,109,Cilacap,4,3,2,10,4,9,8,4,8,6,5,4,6,5,1,6,7,8,1,2,3,2,5
129056758,CXQ,Christmas Creek,-18.866667,125.916667,Christmas Creek,2,10,10,8,2,10,7,7,7,6,2,2,5,4,8,7,7,3,2,2,7,10,1
95673922,CXR,Nha Trang Cam Ranh,11.993611,109.225,Nha Trang Cam Ranh,8,5,10,3,6,4,2,7,6,1,9,5,2,5,6,5,3,7,8,10,4,6,5
129052348,CXT,Charters Towers,-20.046667,146.269167,Charters Towers,5,2,4,1,10,2,10,10,7,4,5,2,2,4,3,2,1,9,5,1,10,7,10
129055838,CXY,Cat Cays,25.5538742693495,-79.2753652725786,Cat Cays,2,4,5,4,5,1,5,6,1,2,7,5,3,10,5,5,5,9,10,10,7,8,7
129052781,CYA,Les Cayes,18.269722,-73.788333,Les Cayes,3,1,1,5,5,7,4,8,1,8,5,8,8,2,4,8,1,4,1,7,8,5,5
104120420,CYB,Charles Kirkconnell International,19.686667,-79.8875,Charles Kirkconnell International,8,1,5,9,5,8,8,4,1,1,6,3,7,7,6,10,9,1,1,9,7,2,2
129052748,CYC,Caye Chapel,17.68361,-88.045,Caye Chapel,5,10,4,7,3,10,5,2,5,5,7,6,5,7,3,8,7,9,9,8,10,2,9
133170122,CYD,San Ignacio Cayo,17.160125,-89.06,San Ignacio Cayo,8,3,2,6,5,4,6,3,6,8,10,8,8,2,9,9,1,2,3,8,4,1,4
129054642,CYE,Crystal Lake,42.233333,-88.316667,Crystal Lake,3,2,7,5,9,6,3,8,2,6,5,6,2,10,8,1,7,6,3,7,1,8,5
128667303,CYF,Chefornak,60.216667,-164.2,Chefornak,2,4,8,10,1,7,8,7,10,10,6,9,7,2,2,1,8,4,4,4,10,1,7
129057856,CYG,Corryong,-36.25,147.9,Corryong,9,3,5,5,9,3,4,2,4,9,5,10,6,4,7,3,5,1,3,10,8,10,3
129055558,CYI,Chiayi,23.466667,120.383333,Chiayi,7,1,5,1,9,5,4,2,6,10,5,3,2,5,4,8,2,6,5,5,3,7,2
129053722,CYL,Coyoles,15,-86.5,Coyoles,7,5,9,7,10,5,8,3,6,8,2,10,9,6,10,8,1,7,2,8,1,9,3
129057333,CYM,Chatham,57.5,-135,Chatham,7,5,4,1,7,9,1,3,6,10,9,8,3,10,4,2,10,6,5,5,4,8,7
128668100,CYO,Vilo Acuña,21.61645,-81.54599,Vilo Acuña,4,9,5,6,5,2,3,10,6,4,3,1,7,5,5,1,10,9,5,7,10,3,10
95674304,CYP,Calbayog,12.075833,124.543056,Calbayog,8,6,1,8,9,8,8,8,9,1,9,2,7,1,2,1,4,1,10,9,10,1,2
129052783,CYR,Colonia,-34.166667,-57.5,Colonia,6,2,8,7,5,5,1,8,9,5,4,8,9,6,8,8,5,5,2,5,7,4,7
95674151,CYS,Cheyenne,41.156686,-104.818153,Cheyenne,3,3,2,6,8,1,5,10,6,10,1,10,6,8,10,6,4,3,4,9,5,7,2
129056691,CYT,Yakataga,60.08,-142.494444,Yakataga,1,7,2,3,9,2,7,1,10,10,3,7,9,2,4,3,5,3,6,9,3,1,2
129054869,CYU,Cuyo,10.883333,121,Cuyo,3,10,1,9,9,4,3,5,4,5,4,5,7,2,9,5,8,2,10,8,1,9,3
129055466,CYW,Ciudad de Celaya,20.5506,-100.9006,Ciudad de Celaya,10,5,9,7,10,7,6,9,7,10,4,1,1,4,8,8,7,6,3,6,5,9,4
128667522,CYX,Cherskiy,68.75,161.35,Cherskiy,2,1,1,8,1,8,2,4,3,8,9,9,1,3,1,3,7,1,10,2,1,7,10
128668446,CYZ,Cauayan,16.93,121.755833,Cauayan,1,9,10,9,9,10,2,8,8,3,1,6,1,2,4,7,8,8,5,1,8,4,2
129053157,CZA,Chichen Itza International,20.6384467787401,-88.4498276950013,Chichen Itza International,3,1,10,9,2,2,2,4,8,4,8,7,1,3,4,9,3,6,7,10,8,1,7
129056757,CZB,Cruz Alta,-28.641667,-53.558333,Cruz Alta,3,8,10,2,4,8,7,8,1,7,6,7,4,4,10,10,1,9,10,2,3,1,6
129052347,CZC,Copper Centre,61.966667,-145.3,Copper Centre,7,3,7,2,1,1,7,9,8,10,9,2,4,5,5,7,5,6,2,6,9,1,1
128668396,CZE,Coro,11.415833,-69.681944,Coro,1,10,7,9,10,8,9,8,10,1,6,5,2,4,5,9,1,8,10,4,10,1,6
129055837,CZF,Cape Romanzof,61.781111,-166.036389,Cape Romanzof,3,7,6,6,2,9,6,3,4,9,3,8,2,10,8,10,2,2,7,8,9,6,7
129053054,CZH,Corozal,18.383229,-88.411424,Corozal,7,2,9,5,6,10,8,7,6,1,1,6,6,2,8,3,7,10,1,2,2,8,4
129054972,CZJ,Corazon De Jesus,9.570556,-79.368611,Corazon De Jesus,6,6,4,9,1,1,9,6,6,3,4,9,2,4,5,4,1,10,4,8,5,4,4
129054641,CZK,Cascade Locks / Stevens,45.666667,-121.9,Cascade Locks / Stevens,10,8,3,3,6,2,7,6,5,9,8,1,6,1,1,9,10,8,10,9,4,5,6
128668143,CZL,Constantine,36.276944,6.63,Constantine,6,1,5,8,5,3,9,9,8,3,4,1,10,10,5,7,9,7,10,6,5,8,1
95673719,CZM,Cozumel,20.516667,-86.933333,Cozumel,4,6,6,1,9,7,8,5,6,3,6,1,3,8,6,9,2,5,2,4,7,1,5
129057855,CZN,Chisana,62.070833,-142.05,Chisana,5,7,8,4,8,3,8,1,2,5,8,4,7,6,6,9,1,5,9,4,3,2,8
129053721,CZO,Chistochina,62.566667,-144.666667,Chistochina,8,10,1,3,3,8,10,9,1,4,4,3,8,3,2,5,10,2,9,3,6,1,5
129057332,CZP,Cape Pole,55.966667,-133.785278,Cape Pole,9,8,5,6,3,1,8,4,8,9,4,10,2,9,6,3,6,7,8,7,1,3,6
219202853,CZR,Chara,56.9125875721859,118.271947362834,Chara,9,6,9,8,6,8,6,8,2,3,10,1,5,2,7,5,4,10,1,7,10,4,5
104120379,CZS,Cruzeiro Do Sul,-7.583333,-72.783333,Cruzeiro Do Sul,2,8,6,2,4,5,8,10,6,4,7,8,5,1,3,9,5,1,4,8,2,9,5
129052782,CZT,Carrizo Springs,28.516667,-99.866667,Carrizo Springs,3,4,10,8,8,8,9,8,9,5,6,6,6,10,8,6,9,2,4,7,4,5,2
128667287,CZU,Corozal,9.3375,-75.282778,Corozal,2,7,10,1,5,3,3,8,2,1,8,1,7,2,8,8,7,5,6,9,10,9,8
129056690,CZW,Czestochowa,50.816667,19.1,Czestochowa,5,5,2,3,10,6,5,1,2,3,3,1,4,7,7,10,10,8,5,2,5,7,9
128668398,CZX,Changzhou,31.9197,119.779,Changzhou,6,10,6,1,8,6,9,9,4,6,4,5,6,2,10,2,7,5,3,4,9,2,2
129054868,CZY,Cluny,-24.516667,139.533333,Cluny,7,3,3,6,4,8,1,3,3,8,2,7,1,8,8,7,6,6,9,7,10,7,2
129055465,CZZ,Campo,37.1,-102.583333,Campo,6,9,10,9,7,10,1,8,2,8,4,7,3,8,1,4,7,10,4,1,6,1,4
129053156,DAA,Fort Belvoir,38.715,-77.181111,Fort Belvoir,3,7,2,3,10,3,10,8,4,7,10,3,1,9,3,10,10,4,5,7,8,8,6
95674011,DAB,Daytona Beach,29.1825,-81.052778,Daytona Beach,9,2,9,9,8,7,5,8,9,4,10,10,7,4,5,1,9,9,6,1,8,3,8
128668399,DAC,Hazrat Shahjalal International Airport ,23.8438269260911,90.4030110306868,Hazrat Shahjalal International Airport ,4,9,4,10,2,2,3,1,10,7,8,3,1,6,4,4,4,1,9,6,9,8,5
95673615,DAD,Da Nang,16.042222,108.203611,Da Nang,3,10,6,4,8,10,8,2,9,8,8,3,8,9,5,7,4,9,6,9,3,4,5
129056756,DAE,Daparizo,27.5,94.333333,Daparizo,8,10,2,1,3,2,8,7,1,4,1,1,7,6,8,3,3,10,5,6,2,2,8
129052346,DAF,Daup,-4.733333,144.95,Daup,4,7,10,4,9,3,2,4,9,10,10,5,9,8,7,1,2,4,2,3,3,1,3
129055836,DAG,Barstow-Daggett,34.8536,-116.78753,Barstow-Daggett,2,3,2,3,10,7,10,4,2,3,8,5,10,6,8,1,1,8,5,3,8,6,9
129054640,DAH,Dathina,13.866667,46.133333,Dathina,7,10,4,9,7,4,8,2,1,5,1,7,4,8,4,2,4,5,7,7,3,3,4
129057854,DAI,Darjeeling,27.033333,88.266667,Darjeeling,4,7,4,10,2,6,4,10,1,7,6,3,7,10,2,6,2,9,2,2,3,9,8
129053720,DAJ,Dauan Island,-9.433333,142.533333,Dauan Island,6,9,3,1,8,7,1,3,10,3,3,1,1,4,10,1,4,1,3,8,6,7,9
129057331,DAK,Dakhla Oasis,25.414722,28.999167,Dakhla Oasis,6,8,3,7,10,9,3,2,8,4,6,1,3,4,6,7,9,4,2,5,6,1,3
128667302,DAL,Dallas Love Field,32.846944,-96.853333,Dallas Love Field,5,2,7,9,7,6,9,8,6,4,6,3,2,4,3,9,8,8,7,6,4,3,5
95673443,DAM,Damascus,33.413889,36.517778,Damascus,4,8,5,6,3,7,9,8,4,10,1,8,9,1,6,9,4,3,3,2,1,6,4
129054867,DAN,Danville,36.573056,-79.335,Danville,1,3,8,7,2,9,4,10,7,6,8,1,1,1,2,5,5,7,8,7,6,3,10
129055464,DAO,Dabo,-8.433056,147.849444,Dabo,3,10,3,4,9,7,8,9,6,2,9,8,2,5,1,8,10,7,8,1,6,2,1
129053155,DAP,Darchula,29.666667,80.5,Darchula,1,4,3,4,10,3,9,5,10,6,5,7,6,2,1,10,10,8,6,6,5,6,7
99539625,DAR,Dar Es Salaam,-6.875278,39.201944,Dar Es Salaam,5,2,8,9,1,2,9,6,4,2,8,9,8,7,8,4,4,3,4,5,8,1,2
128668400,DAT,Datong,40.0603,113.482,Datong,7,2,1,2,9,3,8,1,8,5,7,2,7,7,1,2,6,10,7,6,6,8,7
128668016,DAU,Daru,-9.087222,143.193333,Daru,2,6,10,9,8,1,3,8,7,4,10,6,1,10,8,8,1,7,10,2,10,9,5
129052747,DAV,David,8.383333,-82.433333,David,6,5,9,7,2,3,5,10,4,2,10,4,1,7,8,8,8,8,10,9,1,2,5
128668099,DAX,Daxian,31.131485,107.427631,Daxian,9,7,3,7,9,7,10,6,7,8,2,2,9,1,7,8,1,6,5,9,10,2,6
95673621,DAY,Dayton International,39.9,-84.221111,Dayton International,6,7,5,8,10,1,10,5,5,2,6,8,10,3,1,5,10,4,4,1,9,5,5
129056689,DAZ,Darwaz,38.466667,70.883333,Darwaz,3,7,4,2,5,9,7,3,8,4,5,8,2,8,2,4,1,7,6,2,1,7,1
128668445,DBA,Dalbandin,28.883333,64.416667,Dalbandin,4,6,8,7,5,6,5,3,5,8,1,5,5,3,7,9,3,2,10,8,7,1,10
191950436,DBB,Al Alamain International,30.924458,28.461436,Al Alamain International,3,3,8,5,4,3,4,8,5,7,6,1,1,4,8,2,6,10,10,7,9,9,1
154088935,DBC,Chang'an,45.505278,123.019722,Chang'an,10,2,9,9,6,2,9,4,2,1,2,6,3,6,6,7,1,4,3,2,9,7,2
129056755,DBD,Dhanbad,23.783333,86.45,Dhanbad,9,1,10,9,7,8,1,2,2,6,9,10,4,5,4,4,5,7,2,10,5,2,6
129052345,DBM,Debra Marcos,10.319444,37.743056,Debra Marcos,3,3,4,9,5,9,1,6,3,10,3,3,7,4,9,5,6,2,7,2,6,8,9
129055835,DBN,Dublin,32.561944,-82.986111,Dublin,10,1,3,4,1,5,5,7,8,7,7,5,10,8,2,4,4,9,5,7,5,1,9
104120386,DBO,Dubbo,-32.219167,148.5775,Dubbo,2,9,6,10,9,5,4,9,7,8,2,6,7,4,8,7,6,4,7,2,9,3,9
129054639,DBP,Debepare,-6.283333,141.9,Debepare,7,7,2,1,7,7,5,5,6,9,5,1,7,1,5,2,9,2,5,6,5,8,1
95674176,DBQ,Dubuque,42.41,-90.710833,Dubuque,6,1,4,2,6,8,4,2,10,7,3,5,1,9,2,2,1,7,1,4,7,2,6
204481439,DBR,Darbhanga,26.194722,85.9175,Darbhanga,9,9,8,9,9,5,9,6,3,1,8,2,9,8,6,4,9,10,5,2,9,5,5
129057853,DBS,Dubois,44.166667,-112.233334,Dubois,4,7,7,4,8,2,6,1,4,9,7,3,5,8,3,9,7,4,7,7,3,4,5
129053719,DBT,Debra Tabor,11.968056,38.025278,Debra Tabor,3,3,6,4,4,5,2,6,1,10,10,2,5,1,8,2,6,1,8,7,1,1,7
129057330,DBU,Dambula,7.95667,80.7285,Dambula,2,6,6,4,1,2,7,9,5,5,6,9,9,6,2,6,4,2,2,9,3,2,4
95674145,DBV,Dubrovnik,42.5608737,18.2621316,Dubrovnik,4,9,1,1,3,10,1,5,3,3,3,8,3,7,4,1,4,4,10,3,4,1,2
129052780,DBY,Dalby,-27.15,151.266667,Dalby,10,1,1,5,8,10,5,2,6,2,1,6,9,10,7,10,4,8,4,5,1,7,8
95673664,DCA,Washington Ronald Reagan,38.8517,-77.0369,Washington Ronald Reagan,1,8,9,7,7,4,3,4,2,10,4,5,7,7,9,5,9,9,4,5,10,5,10
129055557,DCF,Dominica Canefield,15.336667,-61.391944,Dominica Canefield,7,4,2,10,2,7,5,9,7,5,10,6,2,7,3,1,8,9,9,10,6,10,6
